typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20220101,2022,52,2022,36,,,M,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,832019.0,False,8,,832019.0,False,832019.0,False,0.0,False,469313.446,368695.424,469313.446,0,False,True,Lithium,253090,2022
C,A,20220101,2022,52,2022,36,,,X,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,9900,,8,,2615450000.0,False,8,,2615450000.0,False,2615450000.0,False,2740640000.0,False,,8203891373.166,8203891373.166,0,True,False,Lithium,253090,2022
C,A,20220101,2022,52,2022,36,,,X,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,2615450000.0,False,8,,2615450000.0,False,2615450000.0,False,2740640000.0,False,,8203891373.166,8203891373.166,0,False,True,Lithium,253090,2022
C,A,20230101,2023,52,2023,36,,,M,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,2100,,8,,881089.5,False,8,,881089.5,False,881089.5,False,0.0,False,357194.267,317783.158,357194.267,0,True,False,Lithium,253090,2023
C,A,20230101,2023,52,2023,36,,,M,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,882789.5,False,8,,882789.5,False,882789.5,False,0.0,False,373212.872,326634.207,373212.872,0,False,True,Lithium,253090,2023
C,A,20230101,2023,52,2023,36,,,M,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,1000,,8,,1700.0,False,8,,1700.0,False,1700.0,False,1700.0,False,16018.604,8851.049,16018.604,0,True,False,Lithium,253090,2023
C,A,20230101,2023,52,2023,36,,,X,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,3553252482.0,False,8,,3553252482.0,False,3553252482.0,False,3714579482.0,False,,12523686084.717,12523686084.717,0,False,True,Lithium,253090,2023
C,A,20230101,2023,52,2023,36,,,X,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,9900,,8,,3553252482.0,False,8,,3553252482.0,False,3553252482.0,False,3714579482.0,False,,12523686084.717,12523686084.717,0,True,False,Lithium,253090,2023
C,A,20240101,2024,52,2024,36,,,M,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,2100,,8,,797382.0,False,8,,797382.0,False,797382.0,False,0.0,False,314185.412,270115.477,314185.412,0,True,False,Lithium,253090,2024
C,A,20240101,2024,52,2024,36,,,M,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,797382.0,False,8,,797382.0,False,797382.0,False,0.0,False,314185.412,270115.477,314185.412,0,False,True,Lithium,253090,2024
C,A,20240101,2024,52,2024,36,,,X,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,3761883698.7,False,8,,3761883698.7,False,3761883698.7,False,3925364.499,False,,3037597361.97,3037597361.97,0,False,True,Lithium,253090,2024
C,A,20240101,2024,52,2024,36,,,X,,156,,,0,,,H6,HS,True,253090,,,,C00,,0,9900,,8,,3761883698.7,False,8,,3761883698.7,False,3761883698.7,False,3925364.499,False,,3037597361.97,3037597361.97,0,True,False,Lithium,253090,2024
