typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20230101,2023,52,2023,156,,,M,,842,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,129213.108,True,8,,127745.0,False,129213.108,True,0.0,False,682347.0,,682347.0,6,True,False,Graphite,250410,2023
C,A,20230101,2023,52,2023,156,,,X,,842,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,16708813.0,False,8,,16708813.0,False,16708813.0,False,0.0,False,,53711138.0,53711138.0,0,True,False,Graphite,250410,2023
C,A,20240101,2024,52,2024,156,,,M,,842,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,61701.243,True,8,,59122.0,False,61701.243,True,0.0,False,344273.0,,344273.0,6,True,False,Graphite,250410,2024
C,A,20240101,2024,52,2024,156,,,X,,842,,,0,,,H6,HS,True,250410,,,,C00,,0,0,,8,,16114583.0,False,8,,16114583.0,False,16114583.0,False,0.0,False,,45067677.0,45067677.0,0,True,False,Graphite,250410,2024
C,A,20200101,2020,52,2020,842,,,M,,156,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,6672375.0,False,8,,6672375.0,False,6672375.0,False,0.0,False,34621290.0,0.0,34621290.0,0,True,False,Graphite,380110,2020
C,A,20200101,2020,52,2020,842,,,X,,156,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,1161273.0,False,8,,1161273.0,False,1161273.0,False,0.0,False,0.0,12906774.0,12906774.0,0,True,False,Graphite,380110,2020
C,A,20210101,2021,52,2021,842,,,M,,156,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,49342228.0,False,8,,49342228.0,False,49342228.0,False,0.0,False,117029444.0,0.0,117029444.0,0,True,False,Graphite,380110,2021
C,A,20210101,2021,52,2021,842,,,X,,156,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,1473414.0,False,8,,1473414.0,False,1473414.0,False,0.0,False,0.0,13778187.0,13778187.0,0,True,False,Graphite,380110,2021
C,A,20220101,2022,52,2022,842,,,M,,156,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,78014993.0,False,8,,78014993.0,False,78014993.0,False,0.0,False,299131867.0,294094238.0,299131867.0,0,True,False,Graphite,380110,2022
C,A,20220101,2022,52,2022,842,,,X,,156,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,2139552.0,False,8,,2139552.0,False,2139552.0,False,0.0,False,,25004610.0,25004610.0,0,True,False,Graphite,380110,2022
C,A,20230101,2023,52,2023,842,,,M,,156,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,69978516.0,False,8,,69978516.0,False,69978516.0,False,0.0,False,297818999.0,293088754.0,297818999.0,0,True,False,Graphite,380110,2023
C,A,20230101,2023,52,2023,842,,,X,,156,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,1281056.0,False,8,,1281056.0,False,1281056.0,False,0.0,False,,22229554.0,22229554.0,0,True,False,Graphite,380110,2023
C,A,20240101,2024,52,2024,842,,,M,,156,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,85898165.0,False,8,,85898165.0,False,85898165.0,False,0.0,False,282931180.0,276887214.0,282931180.0,0,True,False,Graphite,380110,2024
C,A,20240101,2024,52,2024,842,,,X,,156,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,955116.0,False,8,,955116.0,False,955116.0,False,0.0,False,,18317358.0,18317358.0,0,True,False,Graphite,380110,2024
C,A,20200101,2020,52,2020,156,,,M,,0,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,22187221.151,True,8,,22146573.0,False,22187221.151,True,0.0,False,165391114.0,0.0,165391114.0,6,False,True,Graphite,380110,2020
C,A,20200101,2020,52,2020,156,,,X,,0,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,292808395.757,True,8,,292808394.0,False,292808395.757,True,0.0,False,0.0,499896836.0,499896836.0,6,False,True,Graphite,380110,2020
C,A,20210101,2021,52,2021,156,,,M,,0,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,28417306.121,True,8,,28416003.0,False,28417306.121,True,0.0,False,210111453.0,,210111453.0,6,False,True,Graphite,380110,2021
C,A,20210101,2021,52,2021,156,,,X,,0,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,398521830.533,True,8,,398521830.0,False,398521830.533,True,0.0,False,,747779666.0,747779666.0,6,False,True,Graphite,380110,2021
C,A,20220101,2022,52,2022,156,,,M,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,26341512.577,True,8,,26339656.0,False,26341512.577,True,0.0,False,226784361.0,,226784361.0,6,False,True,Graphite,380110,2022
C,A,20220101,2022,52,2022,156,,,X,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,417365872.0,False,8,,417365872.0,False,417365872.0,False,0.0,False,,1159775005.0,1159775005.0,0,False,True,Graphite,380110,2022
C,A,20230101,2023,52,2023,156,,,M,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,15486652.456,True,8,,15486231.0,False,15486652.456,True,0.0,False,164106015.0,,164106015.0,6,False,True,Graphite,380110,2023
C,A,20230101,2023,52,2023,156,,,X,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,560974191.0,False,8,,560974191.0,False,560974191.0,False,0.0,False,,1280127967.0,1280127967.0,0,False,True,Graphite,380110,2023
C,A,20240101,2024,52,2024,156,,,M,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,11230516.286,True,8,,11230453.0,False,11230516.286,True,0.0,False,121025361.0,,121025361.0,6,False,True,Graphite,380110,2024
C,A,20240101,2024,52,2024,156,,,X,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,564649430.656,True,8,,564649430.0,False,564649430.656,True,0.0,False,,861216790.0,861216790.0,6,False,True,Graphite,380110,2024
C,A,20200101,2020,52,2020,842,,,M,,0,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,30401732.0,False,8,,30401732.0,False,30401732.0,False,0.0,False,173712280.0,0.0,173712280.0,0,False,True,Graphite,380110,2020
C,A,20200101,2020,52,2020,842,,,X,,0,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,22412096.0,False,8,,22412096.0,False,22412096.0,False,0.0,False,0.0,109485067.0,109485067.0,0,False,True,Graphite,380110,2020
C,A,20210101,2021,52,2021,842,,,M,,0,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,70690838.0,False,8,,70690838.0,False,70690838.0,False,0.0,False,223152839.0,0.0,223152839.0,0,False,True,Graphite,380110,2021
C,A,20210101,2021,52,2021,842,,,X,,0,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,29102379.0,False,8,,29102379.0,False,29102379.0,False,0.0,False,0.0,127268701.0,127268701.0,0,False,True,Graphite,380110,2021
C,A,20220101,2022,52,2022,842,,,M,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,112697007.0,False,8,,112697007.0,False,112697007.0,False,0.0,False,490806460.0,478877763.0,490806460.0,0,False,True,Graphite,380110,2022
C,A,20220101,2022,52,2022,842,,,X,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,34906593.0,False,8,,34906593.0,False,34906593.0,False,0.0,False,,162675558.0,162675558.0,0,False,True,Graphite,380110,2022
C,A,20230101,2023,52,2023,842,,,M,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,94290034.0,False,8,,94290034.0,False,94290034.0,False,0.0,False,449107163.0,440647813.0,449107163.0,0,False,True,Graphite,380110,2023
C,A,20230101,2023,52,2023,842,,,X,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,33593553.0,False,8,,33593553.0,False,33593553.0,False,0.0,False,,161787714.0,161787714.0,0,False,True,Graphite,380110,2023
C,A,20240101,2024,52,2024,842,,,M,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,115777804.0,False,8,,115777804.0,False,115777804.0,False,0.0,False,430837122.0,421315153.0,430837122.0,0,False,True,Graphite,380110,2024
C,A,20240101,2024,52,2024,842,,,X,,0,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,23875784.0,False,8,,23875784.0,False,23875784.0,False,0.0,False,,162200265.0,162200265.0,0,False,True,Graphite,380110,2024
C,A,20200101,2020,52,2020,156,,,M,,842,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,6353744.0,False,8,,6353744.0,False,6353744.0,False,0.0,False,17860913.0,0.0,17860913.0,0,True,False,Graphite,380110,2020
C,A,20200101,2020,52,2020,156,,,X,,842,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,37634008.0,False,8,,37634008.0,False,37634008.0,False,0.0,False,0.0,30103875.0,30103875.0,0,True,False,Graphite,380110,2020
C,A,20210101,2021,52,2021,156,,,M,,842,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,9124000.0,False,8,,9124000.0,False,9124000.0,False,0.0,False,27280292.0,,27280292.0,0,True,False,Graphite,380110,2021
C,A,20210101,2021,52,2021,156,,,X,,842,,,0,,,H5,HS,True,380110,,,,C00,,0,0,,8,,51336680.0,False,8,,51336680.0,False,51336680.0,False,0.0,False,,50434909.0,50434909.0,0,True,False,Graphite,380110,2021
C,A,20220101,2022,52,2022,156,,,M,,842,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,9546652.0,False,8,,9546652.0,False,9546652.0,False,0.0,False,37212611.0,,37212611.0,0,True,False,Graphite,380110,2022
C,A,20220101,2022,52,2022,156,,,X,,842,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,68790770.0,False,8,,68790770.0,False,68790770.0,False,0.0,False,,192311829.0,192311829.0,0,True,False,Graphite,380110,2022
C,A,20230101,2023,52,2023,156,,,M,,842,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,1346420.0,False,8,,1346420.0,False,1346420.0,False,0.0,False,21588509.0,,21588509.0,0,True,False,Graphite,380110,2023
C,A,20230101,2023,52,2023,156,,,X,,842,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,66739840.0,False,8,,66739840.0,False,66739840.0,False,0.0,False,,199547364.0,199547364.0,0,True,False,Graphite,380110,2023
C,A,20240101,2024,52,2024,156,,,M,,842,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,981358.0,False,8,,981358.0,False,981358.0,False,0.0,False,21994347.0,,21994347.0,0,True,False,Graphite,380110,2024
C,A,20240101,2024,52,2024,156,,,X,,842,,,0,,,H6,HS,True,380110,,,,C00,,0,0,,8,,74414920.0,False,8,,74414920.0,False,74414920.0,False,0.0,False,,170625873.0,170625873.0,0,True,False,Graphite,380110,2024
