typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20220101,2022,52,2022,156,,,X,,842,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,152013.0,False,8,,152013.0,False,152013.0,False,0.0,False,,2420473.0,2420473.0,0,False,True,Nickel,7502,2022
C,A,20230101,2023,52,2023,156,,,M,,842,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,43587.0,False,8,,43587.0,False,43587.0,False,0.0,False,4276313.0,,4276313.0,0,False,True,Nickel,7502,2023
C,A,20230101,2023,52,2023,156,,,X,,842,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,587757.0,False,8,,587757.0,False,587757.0,False,0.0,False,,14870365.0,14870365.0,0,False,True,Nickel,7502,2023
C,A,20240101,2024,52,2024,156,,,M,,842,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,108519.0,False,8,,108519.0,False,108519.0,False,0.0,False,5833611.0,,5833611.0,0,False,True,Nickel,7502,2024
C,A,20240101,2024,52,2024,156,,,X,,842,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,1497367.0,False,8,,1497367.0,False,1497367.0,False,0.0,False,,27510807.0,27510807.0,0,False,True,Nickel,7502,2024
C,A,20200101,2020,52,2020,360,,,M,,156,,,0,,,H5,HS,True,7502,,,,C00,,0,0,,8,,14822.0,False,8,,14822.0,False,14822.0,False,0.0,False,69341.0,0.0,69341.0,0,False,True,Nickel,7502,2020
C,A,20210101,2021,52,2021,360,,,M,,156,,,0,,,H5,HS,True,7502,,,,C00,,0,9100,,8,,38.0,False,8,,38.0,False,38.0,False,0.0,False,1123.0,,1123.0,0,False,True,Nickel,7502,2021
C,A,20210101,2021,52,2021,360,,,M,,156,,,0,,,H5,HS,True,7502,,,,C00,,0,0,,8,,39.0,False,8,,39.0,False,39.0,False,0.0,False,1130.0,,1130.0,0,False,True,Nickel,7502,2021
C,A,20210101,2021,52,2021,360,,,M,,156,,,0,,,H5,HS,True,7502,,,,C00,,0,1000,,8,,1.0,False,8,,1.0,False,1.0,False,0.0,False,7.0,,7.0,0,False,True,Nickel,7502,2021
C,A,20220101,2022,52,2022,360,,,M,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,1000,,8,,10502.0,False,8,,10502.0,False,10502.0,False,0.0,False,231681.0,,231681.0,0,False,True,Nickel,7502,2022
C,A,20220101,2022,52,2022,360,,,M,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,10502.0,False,8,,10502.0,False,10502.0,False,0.0,False,231681.0,,231681.0,0,False,True,Nickel,7502,2022
C,A,20230101,2023,52,2023,360,,,M,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,1000,,8,,10734.0,False,8,,10734.0,False,10734.0,False,0.0,False,211888.0,,211888.0,0,False,True,Nickel,7502,2023
C,A,20230101,2023,52,2023,360,,,M,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,10737.0,False,8,,10737.0,False,10737.0,False,0.0,False,211920.0,,211920.0,0,False,True,Nickel,7502,2023
C,A,20230101,2023,52,2023,360,,,M,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,9100,,8,,3.0,False,8,,3.0,False,3.0,False,0.0,False,32.0,,32.0,0,False,True,Nickel,7502,2023
C,A,20230101,2023,52,2023,360,,,X,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,1000,,8,,1445130.0,False,8,,1445130.0,False,1445130.0,False,0.0,False,,27952497.91,27952497.91,0,False,True,Nickel,7502,2023
C,A,20230101,2023,52,2023,360,,,X,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,1445130.0,False,8,,1445130.0,False,1445130.0,False,0.0,False,,27952497.91,27952497.91,0,False,True,Nickel,7502,2023
C,A,20240101,2024,52,2024,360,,,M,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,1000,,8,,41771.0,False,8,,41771.0,False,41771.0,False,0.0,False,712447.0,,712447.0,0,False,True,Nickel,7502,2024
C,A,20240101,2024,52,2024,360,,,M,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,41773.0,False,8,,41773.0,False,41773.0,False,0.0,False,712598.0,,712598.0,0,False,True,Nickel,7502,2024
C,A,20240101,2024,52,2024,360,,,M,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,9100,,8,,2.0,False,8,,2.0,False,2.0,False,0.0,False,151.0,,151.0,0,False,True,Nickel,7502,2024
C,A,20240101,2024,52,2024,360,,,X,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,1000,,8,,15432400.0,False,8,,15432400.0,False,15432400.0,False,0.0,False,,380559784.84,380559784.84,0,False,True,Nickel,7502,2024
C,A,20240101,2024,52,2024,360,,,X,,156,,,0,,,H6,HS,True,7502,,,,C00,,0,0,,8,,15432400.0,False,8,,15432400.0,False,15432400.0,False,0.0,False,,380559784.84,380559784.84,0,False,True,Nickel,7502,2024
C,A,20200101,2020,52,2020,842,,,M,,156,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,493705.0,False,8,,493705.0,False,438562.0,False,0.0,False,6951820.0,0.0,6951820.0,0,False,True,Nickel,7501,2020
C,A,20200101,2020,52,2020,842,,,X,,156,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,20712.0,False,8,,20712.0,False,20712.0,False,0.0,False,0.0,167036.0,167036.0,0,False,True,Nickel,7501,2020
C,A,20210101,2021,52,2021,842,,,M,,156,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,285144.0,False,8,,285144.0,False,280000.0,False,0.0,False,2736170.0,0.0,2736170.0,0,False,True,Nickel,7501,2021
C,A,20210101,2021,52,2021,842,,,X,,156,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,15296.0,False,8,,15296.0,False,15296.0,False,0.0,False,0.0,197187.0,197187.0,0,False,True,Nickel,7501,2021
C,A,20220101,2022,52,2022,842,,,M,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,795946.0,False,8,,795946.0,False,788901.0,False,0.0,False,10308797.0,9518597.0,10308797.0,0,False,True,Nickel,7501,2022
C,A,20220101,2022,52,2022,842,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,8604.0,False,8,,8604.0,False,8604.0,False,0.0,False,,160373.0,160373.0,0,False,True,Nickel,7501,2022
C,A,20230101,2023,52,2023,842,,,M,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,206566.0,False,8,,206566.0,False,205905.0,False,0.0,False,2218890.0,2118140.0,2218890.0,0,False,True,Nickel,7501,2023
C,A,20230101,2023,52,2023,842,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,3111.0,False,8,,3111.0,False,3111.0,False,0.0,False,,77081.0,77081.0,0,False,True,Nickel,7501,2023
C,A,20240101,2024,52,2024,842,,,M,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,101727.0,False,8,,101727.0,False,101727.0,False,0.0,False,1040120.0,1010177.0,1040120.0,0,False,True,Nickel,7501,2024
C,A,20240101,2024,52,2024,842,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,1938.0,False,8,,1938.0,False,1938.0,False,0.0,False,,94385.0,94385.0,0,False,True,Nickel,7501,2024
C,A,20200101,2020,52,2020,156,,,M,,0,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,394628054.0,False,8,,394628054.0,False,394628054.0,False,0.0,False,1385188247.0,0.0,1385188247.0,0,False,True,Nickel,7501,2020
C,A,20210101,2021,52,2021,156,,,M,,0,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,436855591.0,False,8,,436855591.0,False,436855591.0,False,0.0,False,2144671330.0,,2144671330.0,0,False,True,Nickel,7501,2021
C,A,20220101,2022,52,2022,156,,,M,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,1093263833.115,True,-1,,0.0,False,1093263833.115,True,0.0,False,6941206362.0,,6941206362.0,6,False,True,Nickel,7501,2022
